service_desk_enabled;default_branch;security_and_compliance_enabled;squash_commit_template;id;auto_devops_deploy_strategy;resolve_outdated_diff_discussions;visibility;service_desk_address;path;readme_url;empty_repo;autoclose_referenced_issues;snippets_access_level;builds_access_level;build_timeout;printing_merge_request_link_enabled;keep_latest_artifact;can_create_merge_request_in;packages_enabled;forked_from_project;ci_forward_deployment_enabled;security_and_compliance_access_level;ci_config_path;shared_runners_enabled;topics;auto_devops_enabled;enforce_auth_checks_on_uploads;star_count;snippets_enabled;wiki_access_level;forking_access_level;permissions;last_activity_at;jobs_enabled;request_access_enabled;compliance_frameworks;lfs_enabled;created_at;_links;restrict_user_defined_variables;description;issues_access_level;issues_enabled;allow_merge_on_skipped_pipeline;squash_option;remove_source_branch_after_merge;public_jobs;archived;import_status;shared_with_groups;merge_requests_enabled;namespace;http_url_to_repo;merge_requests_access_level;external_authorization_classification_label;merge_commit_template;only_allow_merge_if_all_discussions_are_resolved;requirements_access_level;only_allow_merge_if_pipeline_succeeds;container_registry_enabled;container_registry_image_prefix;open_issues_count;name;mr_default_target_self;runner_token_expiration_interval;analytics_access_level;tag_list;ci_job_token_scope_enabled;operations_access_level;creator_id;pages_access_level;ssh_url_to_repo;suggestion_commit_message;web_url;auto_cancel_pending_pipelines;emails_disabled;container_expiration_policy;ci_default_git_depth;forks_count;requirements_enabled;path_with_namespace;avatar_url;owner;name_with_namespace;wiki_enabled;container_registry_access_level;merge_method;repository_access_level;import_type;import_url
True;main;True;None;27412166;continuous;False;private;contact-project+acdh-oeaw-jwv-manuelle-korrektur-27412166-issue-@incoming.gitlab.com;manuelle-korrektur;https://gitlab.com/acdh-oeaw/jwv/manuelle-korrektur/-/blob/main/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2022-05-12T09:46:15.030Z;True;True;[];True;2021-06-14T07:30:44.196Z;{'self': 'https://gitlab.com/api/v4/projects/27412166', 'issues': 'https://gitlab.com/api/v4/projects/27412166/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/27412166/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/27412166/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/27412166/labels', 'events': 'https://gitlab.com/api/v4/projects/27412166/events', 'members': 'https://gitlab.com/api/v4/projects/27412166/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/27412166/cluster_agents'};False;Repository für die manuelle Korretur der xml-Dateien.;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 5972926, 'name': 'Jelinek Werkverzeichnis', 'path': 'jwv', 'kind': 'group', 'full_path': 'acdh-oeaw/jwv', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/jwv'};https://gitlab.com/acdh-oeaw/jwv/manuelle-korrektur.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/jwv/manuelle-korrektur;0;manuelle Korrektur;;None;enabled;[];False;enabled;4756942;private;git@gitlab.com:acdh-oeaw/jwv/manuelle-korrektur.git;None;https://gitlab.com/acdh-oeaw/jwv/manuelle-korrektur;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-06-15T07:30:44.231Z'};50;0;False;acdh-oeaw/jwv/manuelle-korrektur;None;;ACDH-CH / Jelinek Werkverzeichnis / manuelle Korrektur;True;enabled;merge;enabled;None;None
True;master;True;None;27507257;continuous;False;private;contact-project+acdh-oeaw-tei2arche-curation-27507257-issue-@incoming.gitlab.com;tei2arche_curation;https://gitlab.com/acdh-oeaw/tei2arche_curation/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2022-04-08T08:06:51.387Z;True;True;[];True;2021-06-17T08:41:59.793Z;{'self': 'https://gitlab.com/api/v4/projects/27507257', 'issues': 'https://gitlab.com/api/v4/projects/27507257/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/27507257/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/27507257/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/27507257/labels', 'events': 'https://gitlab.com/api/v4/projects/27507257/events', 'members': 'https://gitlab.com/api/v4/projects/27507257/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/27507257/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;finished;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/tei2arche_curation.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/tei2arche_curation;4;tei2arche_curation;;None;enabled;[];False;enabled;6346785;private;git@gitlab.com:acdh-oeaw/tei2arche_curation.git;None;https://gitlab.com/acdh-oeaw/tei2arche_curation;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-06-18T08:43:12.059Z'};50;0;False;acdh-oeaw/tei2arche_curation;None;;ACDH-CH / tei2arche_curation;True;enabled;merge;enabled;gitlab_project;None
True;develop;True;None;27541240;continuous;False;private;;bookedscheduler;https://gitlab.com/acdh-oeaw/kubernetes/bookedscheduler/-/blob/develop/README.md;False;True;disabled;enabled;3600;True;True;False;True;;True;private;;False;[];True;True;0;False;disabled;enabled;{'project_access': None, 'group_access': None};2021-06-21T12:41:58.846Z;True;True;[];True;2021-06-18T13:37:58.491Z;{'self': 'https://gitlab.com/api/v4/projects/27541240', 'repo_branches': 'https://gitlab.com/api/v4/projects/27541240/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/27541240/labels', 'events': 'https://gitlab.com/api/v4/projects/27541240/events', 'members': 'https://gitlab.com/api/v4/projects/27541240/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/27541240/cluster_agents'};False;This is a community effort to keep the OpenSource GPLv3 BookedScheduler alive.;disabled;False;None;default_off;True;True;False;finished;[];False;{'id': 9424557, 'name': 'Kubernetes', 'path': 'kubernetes', 'kind': 'group', 'full_path': 'acdh-oeaw/kubernetes', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/kubernetes'};https://gitlab.com/acdh-oeaw/kubernetes/bookedscheduler.git;disabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/kubernetes/bookedscheduler;;Booked Scheduler;;None;enabled;[];False;enabled;2395357;private;git@gitlab.com:acdh-oeaw/kubernetes/bookedscheduler.git;None;https://gitlab.com/acdh-oeaw/kubernetes/bookedscheduler;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-06-19T13:37:58.530Z'};50;0;False;acdh-oeaw/kubernetes/bookedscheduler;None;;ACDH-CH / Kubernetes / Booked Scheduler;False;enabled;merge;enabled;git;https://github.com/effgarces/BookedScheduler.git
True;master;True;None;27597806;continuous;False;private;contact-project+acdh-oeaw-qhod-17911-sema-27597806-issue-@incoming.gitlab.com;sema;https://gitlab.com/acdh-oeaw/qhod_17911/sema/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2022-04-06T15:39:43.182Z;True;True;[];True;2021-06-21T15:42:11.760Z;{'self': 'https://gitlab.com/api/v4/projects/27597806', 'issues': 'https://gitlab.com/api/v4/projects/27597806/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/27597806/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/27597806/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/27597806/labels', 'events': 'https://gitlab.com/api/v4/projects/27597806/events', 'members': 'https://gitlab.com/api/v4/projects/27597806/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/27597806/cluster_agents'};False;repo for gams development of selim II / maximilian II correspondence Temiz;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 9182374, 'name': 'qhod', 'path': 'qhod_17911', 'kind': 'group', 'full_path': 'acdh-oeaw/qhod_17911', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/qhod_17911'};https://gitlab.com/acdh-oeaw/qhod_17911/sema.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/qhod_17911/sema;0;Sema;;None;enabled;[];False;enabled;3670235;private;git@gitlab.com:acdh-oeaw/qhod_17911/sema.git;None;https://gitlab.com/acdh-oeaw/qhod_17911/sema;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-06-22T15:42:11.794Z'};50;0;False;acdh-oeaw/qhod_17911/sema;None;;ACDH-CH / qhod / Sema;True;enabled;merge;enabled;None;None
True;master;True;None;27619587;continuous;False;private;;numishare;https://gitlab.com/acdh-oeaw/docker/numishare/-/blob/master/README.md;False;True;disabled;enabled;3600;True;True;False;True;;True;private;;False;[];False;True;0;False;disabled;enabled;{'project_access': None, 'group_access': None};2021-06-23T12:56:41.115Z;True;True;[];True;2021-06-22T12:22:08.521Z;{'self': 'https://gitlab.com/api/v4/projects/27619587', 'repo_branches': 'https://gitlab.com/api/v4/projects/27619587/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/27619587/labels', 'events': 'https://gitlab.com/api/v4/projects/27619587/events', 'members': 'https://gitlab.com/api/v4/projects/27619587/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/27619587/cluster_agents'};False;;disabled;False;None;default_off;True;True;False;finished;[];False;{'id': 5359006, 'name': 'Docker ', 'path': 'docker', 'kind': 'group', 'full_path': 'acdh-oeaw/docker', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/docker'};https://gitlab.com/acdh-oeaw/docker/numishare.git;disabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/docker/numishare;;Numishare;;None;enabled;[];False;enabled;2395357;private;git@gitlab.com:acdh-oeaw/docker/numishare.git;None;https://gitlab.com/acdh-oeaw/docker/numishare;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-06-23T12:22:08.537Z'};50;0;False;acdh-oeaw/docker/numishare;None;;ACDH-CH / Docker  / Numishare;False;enabled;merge;enabled;git;https://github.com/ewg118/numishare
True;main;True;None;27645622;continuous;False;private;contact-project+acdh-oeaw-mei2arche-27645622-issue-@incoming.gitlab.com;mei2arche;https://gitlab.com/acdh-oeaw/mei2arche/-/blob/main/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2021-10-07T14:38:13.416Z;True;True;[];True;2021-06-23T10:36:06.855Z;{'self': 'https://gitlab.com/api/v4/projects/27645622', 'issues': 'https://gitlab.com/api/v4/projects/27645622/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/27645622/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/27645622/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/27645622/labels', 'events': 'https://gitlab.com/api/v4/projects/27645622/events', 'members': 'https://gitlab.com/api/v4/projects/27645622/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/27645622/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/mei2arche.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/mei2arche;0;Mei2arche;;None;enabled;[];False;enabled;6346785;private;git@gitlab.com:acdh-oeaw/mei2arche.git;None;https://gitlab.com/acdh-oeaw/mei2arche;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-06-24T10:36:06.877Z'};50;0;False;acdh-oeaw/mei2arche;None;;ACDH-CH / Mei2arche;True;enabled;merge;enabled;None;None
True;master;True;None;27780873;continuous;False;private;contact-project+acdh-oeaw-musik-bkstatic-27780873-issue-@incoming.gitlab.com;bkstatic;https://gitlab.com/acdh-oeaw/musik/bkstatic/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2021-06-29T19:29:57.254Z;True;True;[];True;2021-06-29T13:13:51.802Z;{'self': 'https://gitlab.com/api/v4/projects/27780873', 'issues': 'https://gitlab.com/api/v4/projects/27780873/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/27780873/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/27780873/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/27780873/labels', 'events': 'https://gitlab.com/api/v4/projects/27780873/events', 'members': 'https://gitlab.com/api/v4/projects/27780873/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/27780873/cluster_agents'};False;https://acdh-oeaw.gitlab.io/musik/bkstatic/;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 7903842, 'name': 'musik', 'path': 'musik', 'kind': 'group', 'full_path': 'acdh-oeaw/musik', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/musik'};https://gitlab.com/acdh-oeaw/musik/bkstatic.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/musik/bkstatic;0;bkstatic;;None;enabled;[];False;enabled;3568689;private;git@gitlab.com:acdh-oeaw/musik/bkstatic.git;None;https://gitlab.com/acdh-oeaw/musik/bkstatic;enabled;False;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-06-30T13:13:51.826Z'};50;0;False;acdh-oeaw/musik/bkstatic;None;;ACDH-CH / musik / bkstatic;True;enabled;merge;enabled;None;None
True;main;True;None;27805831;continuous;False;private;contact-project+acdh-oeaw-kubernetes-wordpress-backup-27805831-issue-@incoming.gitlab.com;wordpress-backup;https://gitlab.com/acdh-oeaw/kubernetes/wordpress-backup/-/blob/main/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2021-07-06T07:30:04.101Z;True;True;[];True;2021-06-30T11:22:24.179Z;{'self': 'https://gitlab.com/api/v4/projects/27805831', 'issues': 'https://gitlab.com/api/v4/projects/27805831/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/27805831/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/27805831/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/27805831/labels', 'events': 'https://gitlab.com/api/v4/projects/27805831/events', 'members': 'https://gitlab.com/api/v4/projects/27805831/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/27805831/cluster_agents'};False;A container and a helm chart to create a cronjob backing up wordpress instances.;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 9424557, 'name': 'Kubernetes', 'path': 'kubernetes', 'kind': 'group', 'full_path': 'acdh-oeaw/kubernetes', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/kubernetes'};https://gitlab.com/acdh-oeaw/kubernetes/wordpress-backup.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/kubernetes/wordpress-backup;0;wordpress-backup;;None;enabled;[];False;enabled;3649642;private;git@gitlab.com:acdh-oeaw/kubernetes/wordpress-backup.git;None;https://gitlab.com/acdh-oeaw/kubernetes/wordpress-backup;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-01T11:22:24.212Z'};50;0;False;acdh-oeaw/kubernetes/wordpress-backup;None;;ACDH-CH / Kubernetes / wordpress-backup;True;enabled;merge;enabled;None;None
True;master;True;None;27831368;continuous;False;private;contact-project+acdh-oeaw-ablo-ablo-arche-27831368-issue-@incoming.gitlab.com;ablo-arche;https://gitlab.com/acdh-oeaw/ablo/ablo-arche/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2021-07-01T17:53:08.111Z;True;True;[];True;2021-07-01T09:30:01.223Z;{'self': 'https://gitlab.com/api/v4/projects/27831368', 'issues': 'https://gitlab.com/api/v4/projects/27831368/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/27831368/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/27831368/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/27831368/labels', 'events': 'https://gitlab.com/api/v4/projects/27831368/events', 'members': 'https://gitlab.com/api/v4/projects/27831368/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/27831368/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4802683, 'name': 'ABLO', 'path': 'ablo', 'kind': 'group', 'full_path': 'acdh-oeaw/ablo', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/ablo'};https://gitlab.com/acdh-oeaw/ablo/ablo-arche.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/ablo/ablo-arche;0;Ablo Arche;;None;enabled;[];False;enabled;3568689;private;git@gitlab.com:acdh-oeaw/ablo/ablo-arche.git;None;https://gitlab.com/acdh-oeaw/ablo/ablo-arche;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-02T09:30:01.241Z'};50;0;False;acdh-oeaw/ablo/ablo-arche;None;;ACDH-CH / ABLO / Ablo Arche;True;enabled;merge;enabled;None;None
True;master;True;None;27855253;continuous;False;private;contact-project+acdh-oeaw-musik-bkarche-27855253-issue-@incoming.gitlab.com;bkarche;https://gitlab.com/acdh-oeaw/musik/bkarche/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2021-07-02T10:44:27.578Z;True;True;[];True;2021-07-02T08:10:24.191Z;{'self': 'https://gitlab.com/api/v4/projects/27855253', 'issues': 'https://gitlab.com/api/v4/projects/27855253/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/27855253/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/27855253/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/27855253/labels', 'events': 'https://gitlab.com/api/v4/projects/27855253/events', 'members': 'https://gitlab.com/api/v4/projects/27855253/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/27855253/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 7903842, 'name': 'musik', 'path': 'musik', 'kind': 'group', 'full_path': 'acdh-oeaw/musik', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/musik'};https://gitlab.com/acdh-oeaw/musik/bkarche.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/musik/bkarche;0;bkarche;;None;enabled;[];False;enabled;3568689;private;git@gitlab.com:acdh-oeaw/musik/bkarche.git;None;https://gitlab.com/acdh-oeaw/musik/bkarche;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-03T08:10:24.210Z'};50;0;False;acdh-oeaw/musik/bkarche;None;;ACDH-CH / musik / bkarche;True;enabled;merge;enabled;None;None
True;master;True;None;27859737;continuous;False;private;contact-project+acdh-oeaw-pezarche-27859737-issue-@incoming.gitlab.com;pezarche;https://gitlab.com/acdh-oeaw/pezarche/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];False;True;0;True;enabled;enabled;{'project_access': None, 'group_access': {'access_level': 50, 'notification_level': 3}};2021-09-08T12:42:53.962Z;True;True;[];True;2021-07-02T11:12:22.538Z;{'self': 'https://gitlab.com/api/v4/projects/27859737', 'issues': 'https://gitlab.com/api/v4/projects/27859737/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/27859737/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/27859737/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/27859737/labels', 'events': 'https://gitlab.com/api/v4/projects/27859737/events', 'members': 'https://gitlab.com/api/v4/projects/27859737/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/27859737/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 4707494, 'name': 'ACDH-CH', 'path': 'acdh-oeaw', 'kind': 'group', 'full_path': 'acdh-oeaw', 'parent_id': None, 'avatar_url': '/uploads/-/system/group/avatar/4707494/acdh-ch-logo.png', 'web_url': 'https://gitlab.com/groups/acdh-oeaw'};https://gitlab.com/acdh-oeaw/pezarche.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/pezarche;1;pezarche;;None;enabled;[];False;enabled;3568689;private;git@gitlab.com:acdh-oeaw/pezarche.git;None;https://gitlab.com/acdh-oeaw/pezarche;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-03T11:12:22.559Z'};50;0;False;acdh-oeaw/pezarche;None;;ACDH-CH / pezarche;True;enabled;merge;enabled;None;None
True;main;True;None;27984460;continuous;False;private;contact-project+acdh-oeaw-corpsum-nginx-proxy-for-the-corpsum-27984460-issue-@incoming.gitlab.com;nginx-proxy-for-the-corpsum;https://gitlab.com/acdh-oeaw/corpsum/nginx-proxy-for-the-corpsum/-/blob/main/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];True;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2021-07-26T16:46:07.972Z;True;True;[];True;2021-07-08T08:47:23.672Z;{'self': 'https://gitlab.com/api/v4/projects/27984460', 'issues': 'https://gitlab.com/api/v4/projects/27984460/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/27984460/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/27984460/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/27984460/labels', 'events': 'https://gitlab.com/api/v4/projects/27984460/events', 'members': 'https://gitlab.com/api/v4/projects/27984460/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/27984460/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 12664242, 'name': 'CorpSum', 'path': 'corpsum', 'kind': 'group', 'full_path': 'acdh-oeaw/corpsum', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/corpsum'};https://gitlab.com/acdh-oeaw/corpsum/nginx-proxy-for-the-corpsum.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/corpsum/nginx-proxy-for-the-corpsum;1;NGINX proxy for the Corpsum;;None;enabled;[];False;enabled;2395357;private;git@gitlab.com:acdh-oeaw/corpsum/nginx-proxy-for-the-corpsum.git;None;https://gitlab.com/acdh-oeaw/corpsum/nginx-proxy-for-the-corpsum;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-09T08:47:23.716Z'};50;0;False;acdh-oeaw/corpsum/nginx-proxy-for-the-corpsum;None;;ACDH-CH / CorpSum / NGINX proxy for the Corpsum;True;enabled;merge;enabled;None;None
True;master;True;None;27986858;continuous;False;private;contact-project+acdh-oeaw-intavia-triplestore-cache-27986858-issue-@incoming.gitlab.com;triplestore-cache;https://gitlab.com/acdh-oeaw/intavia/triplestore-cache/-/blob/master/README.md;False;True;enabled;enabled;3600;True;True;True;True;;True;private;;False;[];True;True;0;True;enabled;enabled;{'project_access': None, 'group_access': None};2021-07-21T17:58:19.345Z;True;True;[];True;2021-07-08T10:18:59.076Z;{'self': 'https://gitlab.com/api/v4/projects/27986858', 'issues': 'https://gitlab.com/api/v4/projects/27986858/issues', 'merge_requests': 'https://gitlab.com/api/v4/projects/27986858/merge_requests', 'repo_branches': 'https://gitlab.com/api/v4/projects/27986858/repository/branches', 'labels': 'https://gitlab.com/api/v4/projects/27986858/labels', 'events': 'https://gitlab.com/api/v4/projects/27986858/events', 'members': 'https://gitlab.com/api/v4/projects/27986858/members', 'cluster_agents': 'https://gitlab.com/api/v4/projects/27986858/cluster_agents'};False;;enabled;True;None;default_off;True;True;False;none;[];True;{'id': 10438181, 'name': 'InTavia', 'path': 'intavia', 'kind': 'group', 'full_path': 'acdh-oeaw/intavia', 'parent_id': 4707494, 'avatar_url': None, 'web_url': 'https://gitlab.com/groups/acdh-oeaw/intavia'};https://gitlab.com/acdh-oeaw/intavia/triplestore-cache.git;enabled;;None;False;enabled;False;True;registry.gitlab.com/acdh-oeaw/intavia/triplestore-cache;1;triplestore-cache;;None;enabled;[];False;enabled;3569569;private;git@gitlab.com:acdh-oeaw/intavia/triplestore-cache.git;None;https://gitlab.com/acdh-oeaw/intavia/triplestore-cache;enabled;None;{'cadence': '1d', 'enabled': False, 'keep_n': 10, 'older_than': '90d', 'name_regex': '.*', 'name_regex_keep': None, 'next_run_at': '2021-07-09T10:18:59.093Z'};50;0;False;acdh-oeaw/intavia/triplestore-cache;None;;ACDH-CH / InTavia / triplestore-cache;True;enabled;merge;enabled;None;None
